person_id,title,firm,Calculated Duration
1112,Database Administrator IT Support Sr. Oracle Database Administrator Oracle Developer Analyst / Programmer,Genesis Health System The Salvation Army John Deere Health Care Sedona Health Alliance Medical Plans,30
1113,Principle Project Cost Analyst P6 Database Administrator P6 Database Administrator Principal Consultant,"High Bridge Assoc High Bridge Assoc Lutech Resources GATE 6 Solutions, Inc",13
1114,Oracle database administrator,Jd nursing and management,0
1115,Lab Technician Security Officer Database Administrator/ Data Analyst Maintenance Administrator,IEH LABORATORIES & CONSULTING GROUP Securitas Security Services Inc United States Navy Aviation Maintenance Administration,0
1116,Senior Database Consultant Senior Database Administrator Senior Database Consultant Lead Database Consultant Lead Database Consultant Senior Database Consultant Senior Database Consultant Database Administrator Database Consultant Database Consultant Database Administrator,"Presidio RRD-DFS Infosys CSS Technical Services CDI Corp Crossfire Technology CDI Corp ING Direct Inc Progressive Software Computing Inc NetEffects, Inc Spectra Marketing Inc",17
1117,"Director, IT Operations Manager, Database Administration Manager, Database Programming & Operations Senior Database Administrator Lead Database Engineer Database Administrator Systems Administrator",Micrologic Associates Intercontinental Exchange Interactive Data Instinet Group Reuters Information Technology Reuters Information Technology Reuters Information Technology,26
1118,Sr. Database Administrator Database Administrator Computer Maintenance Technician Mechanical Engineer Ground Accessorized Designer,NewDayUSA Financial Moya Tech COMPUTER A+ JP Engineering EriAirlines,21
1119,Senior Database Administrator Corporate Database Administrator/Senior Systems Analyst Systems Analyst/ Database Administrator Programmer/Network Administrator/PC Support Technician Network Administrator Special Operations Communication Specialist,"DPRA, Incorporated Headway Headway The Metron Corporation Planning Systems, Inc 11th Special Forces Group (Airborne) United States Army Reserve",37
1120,Senior Oracle Database Administrator/Web Developer Senior Oracle Database Administrator Senior Oracle Database Administrator/Web Developer Director of IT and Application Development Oracle Database Administrator/Senior UNIX System Administrator Senior UNIX System Administrator/Oracle Database Administrator UNIX System Administrator/Progress Database Administrator System Administrator/Dataflex Database Administrator System Administrator/Computer Engineer,Verizon Wireless Synchronoss Technologies GSI Commerce Camanco Communications Cap Gemini Forté Systems Astea International Cody Computer Services United States Air Force,33
1121,Standard Procurement System Specialist Database Administrator I Printer Logistics Technician,"CASE, LLC& Rothe, Inc L-3 Communications / Integrated Systems Manpower Professional",25
1122,"Quality Database Administrator Finance (Workway) Packaging COE (Kelly Services) Mechanical Systems Design Technology (Johnson Services) Sunglass Hut (Adecco) Lenscrafters Learning and Development (Brooksource) Risk and Fraud, Marketing (Viva Staffing) IT Consultants (Office Team) Manufacturing and Process Engineering (Adecco) International and Multi-State Tax Executive Assistant Program Assistant Executive Assistant Administrator","Meggitt PLC VANTIV ETHICON ENDO SURGERY GE AVIATION LUXOTTICA RETAIL LUXOTTICA RETAIL GE CAPITAL TECHSOFT SYSTEMS, INC. GE AVIATION Deloitte Knowledgeworks Foundation - Educators Knowledge Network LUXOTTICA RETAIL - (CBS Personnel Services) PROCTER & GAMBLE COMPANY",27
1123,Senior Data Base Administrator,Catholic Health Initiatives,0
1124,AEM Architect Senior Consultant Senior Engineer Systems Engineer (Contract) System Administrator/ Database Developer Administrator/ Database Developer,"X-Dimensions LLC Adobe Systems SE Solutions GEICO National Society of Professional Engineers SOSi, LTD",18
1125,Oacle Database Administrator,Carmax,0
1126,Principal Database Administrator,VIPS / General Dynamics IT / Verscend / Cotiviti,34
1127,Database Programmer Database Administrator SQL Developer Database Engineer SQL Developer Database Administrator/Sr. Programmer Database Administrator/Programmer Analyst Programmer Analyst/QA Manager,Various Assignments PharMedQuest Equus Software Pacific Life Insurance Advanced Sterilization Products Interchange USA Symcas-TSG LanguageForce,27
1128,Sr. SQL Server DBA Sr. SQL Server DBA SQL Server Specialist / Database Architect Sr. SQL SERVER DBA (Project Leader) SQL SERVER DBA Database Administrator Manager Technology Specialist (Microsoft Mexico) Sr. Database Administrator Sr. Database Administrator Database Administrator Database Administrator Database Administrator Database Administrator Software Engineer Support Engineer Software Development Engineer CTI Process Analyst Support Operator,TDC Hawaii 4th source Edenred Actinver Praxis Royal-Holiday Microsoft Mexico PagaTodo Holdings SAPI de C.V Strategysys Brendcar Actinver Dextra Softtek Softtek Siscon S.A. de C.V Nekotec Tecnología S.A. de C.V Telemark Corporation Pagoss Servicios Administrativos de Wal-Mart S. de R.L. de C.V,0
1129,Offshore DBA Onsite DBA Oracle Database Administrator Oracle Database Administrator,AT&T Tech Mahindra Ltd Tech Mahindra Ltd Mobisoc Tech Ltd,17
1130,Developer/Programmer Consultant Database Administrator Database Administrator Database Administrator Sr. Programmer/Analyst Programmer/Analyst Programmer/Analyst,MBI Execunet JNet Communications The Taunton Press The Taunton Press Eaton Consolidated Controls Cannondale Corp,40
1131,Database Architect Database Architect Lead DBA/Manager Sr. Database Engineer Sr. DBA System Administrator Sr. Field Engineer,Blue Shield of California IBM VISA Inc VISA Inc Safeway Inc DHL WORLD WIDE EXPRESS WIPRO FRANCHISE,19
1132,Manager Global Database Operations Database Advisor Senior Database Administrator Database Administrator Database Developer Database Administration Analyst,Thermo Fisher Scientific FedEx Services FedEx Services Coventry Health Care Coventry Health Care Coventry Health Care,25
